orgao_superior_nome;orgao_nome;nome_item;nome_natureza_despesa_detalhada;valor
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Locação de Imóveis;LOCACAO DE IMOVEIS;70750
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Apoio Administrativo, Técnico e Operacional;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;165247.53
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;231741.11
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Vigilância Ostensiva;VIGILANCIA OSTENSIVA;401106.18
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Locação de Imóveis;LOCACAO DE IMOVEIS;71923.92
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Manutenção e Conservação de Equipamentos;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;29317.63
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Manutenção e Conservação de Equipamentos;MANUTENCAO E CONSERV. DE VEICULOS;1694.4
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Apoio Administrativo, Técnico e Operacional;FESTIVIDADES E HOMENAGENS;1033.75
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Serviços de Energia Elétrica;SERVICOS DE ENERGIA ELETRICA;173485.38
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Serviços de Água e Esgoto;SERVICOS DE AGUA E ESGOTO;32303.55
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Serviços de Comunicação em Geral;SERVICOS DE COMUNICACAO EM GERAL;1066.62
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Serviços de Telecomunicações;SERVICOS DE TELECOMUNICACOES;2654.21
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Apoio Administrativo, Técnico e Operacional;SEGUROS EM GERAL;19.82
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Tecnologia da Informação e Comunicação;COMUNICACAO DE DADOS E REDES EM GERAL;9065.8
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;Tecnologia da Informação e Comunicação;OUTSOURCING DE IMPRESSAO;11105.99
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Contratação Temporária;AUXILIO-ALIMENTACAO;55042.06
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Contratação Temporária;AUXILIO-CRECHE;4574.25
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Contratação Temporária;AUXILIO-TRANSPORTE;15097.54
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Diárias;DIARIAS NO PAIS;31193.01
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Combustíveis e Lubrificantes;COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS;25252.97
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Tecnologia da Informação e Comunicação;MATERIAL DE TIC - MATERIAL DE CONSUMO;380
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Material de Consumo;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO;4331
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Material de Consumo;MATERIAL P/ MANUTENCAO DE BENS MOVEIS;94.34
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Material de Consumo;MATERIAL DE CONSUMO - PAGTO ANTECIPADO;26000
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Passagens e Despesas com Locomoção;PASSAGENS PARA O PAIS;5829.82
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Diárias;DIARIAS A COLABORADORES EVENTUAIS NO PAIS;8930
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;ESTAGIARIOS;55018.76
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL;10708.83
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;256625.47
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;280221.73
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Vigilância Ostensiva;VIGILANCIA OSTENSIVA;141626.53
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;ASSINATURAS DE PERIODICOS E ANUIDADES;2440
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;SERVICOS TECNICOS PROFISSIONAIS;118.6
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Manutenção e Conservação de Bens Imóveis;MANUTENCAO E CONSERV. DE BENS IMOVEIS;15823.92
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Manutenção e Conservação de Equipamentos;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;45841.43
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Manutenção e Conservação de Equipamentos;MANUTENCAO E CONSERV. DE VEICULOS;17687.74
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Apoio Administrativo, Técnico e Operacional;FORNECIMENTO DE ALIMENTACAO;21754.21
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;Serviços de Energia Elétrica;SERVICOS DE ENERGIA ELETRICA;32964.19
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Serviços de Energia Elétrica;SERVICOS DE ENERGIA ELETRICA;140188.33
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Serviços de Água e Esgoto;SERVICOS DE AGUA E ESGOTO;80834.9
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Serviços de Comunicação em Geral;SERVICOS DE COMUNICACAO EM GERAL;1761.11
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Apoio Administrativo, Técnico e Operacional;SEGUROS EM GERAL;9420.34
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;798.37
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Serviços de Cópias e Reproduções de Documentos;SERVICOS DE COPIAS E REPRODUCAO DE DOCUMENTOS;1128.3
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Contratação Temporária;AUXILIO-CRECHE;2247
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Contratação Temporária;AUXILIO-TRANSPORTE;4193.77
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Diárias;DIARIAS NO PAIS;133666.38
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Combustíveis e Lubrificantes;COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS;852.59
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;GAS E OUTROS MATERIAIS ENGARRAFADOS;669
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;GENEROS DE ALIMENTACAO;3542
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO;11616.24
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES;2904.96
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;MATERIAL P/ MANUTENCAO DE BENS MOVEIS;93.5
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;MATERIAL ELETRICO E ELETRONICO;31.92
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Material de Consumo;MATERIAL P/ AUDIO, VIDEO E FOTO;795
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Passagens e Despesas com Locomoção;PASSAGENS PARA O PAIS;4323.38
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Locação de Veículos;LOCACAO DE MEIOS DE TRANSPORTE;22280.8
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Diárias;DIARIAS A COLABORADORES EVENTUAIS NO PAIS;1082.95
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;ESTAGIARIOS;47664.33
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;772130.63
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;540520.63
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Vigilância Ostensiva;VIGILANCIA OSTENSIVA;661101.14
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Manutenção e Conservação de Bens Imóveis;MANUTENCAO E CONSERVACAO DE BENS IMOVEIS;121998.64
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Locações de Mão-de-Obra e Terceirização;SERVICOS DE COPA E COZINHA;136751.9
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;ASSINATURAS DE PERIODICOS E ANUIDADES;49036
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Locação de Máquinas e Equipamentos;LOCACAO DE MAQUINAS E EQUIPAMENTOS;439.99
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Manutenção e Conservação de Bens Imóveis;MANUTENCAO E CONSERV. DE BENS IMOVEIS;25249.1
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Manutenção e Conservação de Equipamentos;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;89076.87
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Manutenção e Conservação de Equipamentos;MANUTENCAO E CONSERV. DE VEICULOS;14037.5
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;FESTIVIDADES E HOMENAGENS;5429.5
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;TAXA DE ADMINISTRACAO;40722.73
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;FORNECIMENTO DE ALIMENTACAO;22782.97
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Energia Elétrica;SERVICOS DE ENERGIA ELETRICA;377405.1
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Água e Esgoto;SERVICOS DE AGUA E ESGOTO;58462.53
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Limpeza e Conservação;SERVICOS DOMESTICOS;3157.51
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Comunicação em Geral;SERVICOS DE COMUNICACAO EM GERAL;19.04
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Telecomunicações;SERVICOS DE TELECOMUNICACOES;1515.96
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;SEGUROS EM GERAL;2004.67
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;FRETES E TRANSPORTES DE ENCOMENDAS;16.28
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Vigilância Ostensiva;VIGILANCIA OSTENSIVA/MONITORADA/RASTREAMENTO;4878.25
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;1720
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Apoio Administrativo, Técnico e Operacional;SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL;4158
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Tecnologia da Informação e Comunicação;SERVICOS DE OUTSOURCING - ALMOX VIRTUAL (IN 51/2021);7479.59
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Locações de Mão-de-Obra e Terceirização;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;3386.9
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Tecnologia da Informação e Comunicação;MANUTENCAO CORRETIVA/ADAPTATIVA E SUSTENTACAO SOFTWARES;46428.48
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Tecnologia da Informação e Comunicação;HOSPEDAGENS DE SISTEMAS;16642.15
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;Tecnologia da Informação e Comunicação;SUPORTE DE INFRAESTRUTURA DE TIC;2633
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO;Apoio Administrativo, Técnico e Operacional;COMISSOES E CORRETAGENS;37352.16
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;Material de Consumo;GAS E OUTROS MATERIAIS ENGARRAFADOS;58.98
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;Material de Consumo;GAS E OUTROS MATERIAIS ENGARRAFADOS;2580.94
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ;Contratação Temporária;AUXILIO-CRECHE;3980.4
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;Serviços de Energia Elétrica;SERVICOS DE ENERGIA ELETRICA;81891.6
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;Tecnologia da Informação e Comunicação;COMPUTACAO EM NUVEM - SOFTWARE COMO SERVICO (SAAS);1476.5
MINISTÉRIO DA EDUCAÇÃO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;Locações de Mão-de-Obra e Terceirização;OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;3500
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;Apoio Administrativo, Técnico e Operacional;SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL;10904.45
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;Tecnologia da Informação e Comunicação;TELEFONIA FIXA E MOVEL - PACOTE DE COMUNICACAO DE DADOS;182.96
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;Tecnologia da Informação e Comunicação;OUTSOURCING DE IMPRESSAO;21994
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;Tecnologia da Informação e Comunicação;SERVICOS TECNICOS PROFISSIONAIS DE TIC;3970
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;Passagens e Despesas com Locomoção;AUXILIO-TRANSPORTE ESTAGIARIOS;6990
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Contratação Temporária;AUXILIO-ALIMENTACAO;13566.51
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Contratação Temporária;AUXILIO-CRECHE;1524.75
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Contratação Temporária;AUXILIO-TRANSPORTE;0
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Diárias;DIARIAS NO PAIS;13213.29
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Material de Consumo;GENEROS DE ALIMENTACAO;1081.6
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Material de Consumo;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO;4563.3
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Material de Consumo;MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES;5431.81
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Material de Consumo;MATERIAL P/ MANUTENCAO DE VEICULOS;1653
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Material de Consumo;MATERIAL DE CONSUMO - PAGTO ANTECIPADO;8000
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Passagens e Despesas com Locomoção;PASSAGENS PARA O PAIS;1265.11
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Apoio Administrativo, Técnico e Operacional;ESTAGIARIOS;15602.01
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Apoio Administrativo, Técnico e Operacional;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;926385.37
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Serviços de Limpeza e Conservação;LIMPEZA E CONSERVACAO;481005.78
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Vigilância Ostensiva;VIGILANCIA OSTENSIVA;481583.72
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Manutenção e Conservação de Bens Imóveis;MANUTENCAO E CONSERVACAO DE BENS IMOVEIS;313722.52
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Locações de Mão-de-Obra e Terceirização;MANUTENCAO E CONSERVACAO DE BENS MOVEIS;2881.78
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Apoio Administrativo, Técnico e Operacional;ASSINATURAS DE PERIODICOS E ANUIDADES;0
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Manutenção e Conservação de Bens Imóveis;MANUTENCAO E CONSERV. DE BENS IMOVEIS;31458
MINISTÉRIO DA EDUCAÇÃO;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;Manutenção e Conservação de Equipamentos;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;32742.43
MINISTÉRIO DA EDUCAÇÃO;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;Diárias;DIARIAS NO PAIS;6890.77
MINISTÉRIO DA EDUCAÇÃO;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;Apoio Administrativo, Técnico e Operacional;ESTAGIARIOS;37998.55
